id,secret_type,transformation_id,family,depth,carrier,gitleaks/default,gitleaks/decode,betterleaks/default,betterleaks/decode,trufflehog/default
sample_02635,aws_secret_access_key,T3.3,splitting,1,python,0,0,0,0,0
sample_02636,aws_secret_access_key,T3.3,splitting,1,python,0,0,0,0,0
sample_02637,aws_secret_access_key,T3.3,splitting,1,python,0,0,0,0,0
sample_02638,aws_secret_access_key,T3.3,splitting,1,python,0,0,0,0,0
sample_02639,aws_secret_access_key,T3.3,splitting,1,python,0,0,0,0,0
sample_02640,aws_secret_access_key,T3.3,splitting,1,python,0,0,0,0,0
sample_02641,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02642,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02643,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02644,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02645,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02646,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02647,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02648,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02649,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02650,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02651,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02652,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02653,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02654,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02655,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02656,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02657,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02658,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02659,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02660,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02661,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02662,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02663,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02664,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02665,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02666,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02667,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02668,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02669,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02670,aws_secret_access_key,T3.4,splitting,1,python,0,0,0,0,0
sample_02671,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02672,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02673,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02674,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02675,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02676,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02677,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02678,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02679,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02680,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02681,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02682,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02683,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02684,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02685,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02686,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02687,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02688,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02689,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02690,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02691,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02692,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02693,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02694,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02695,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02696,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02697,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02698,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02699,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02700,aws_secret_access_key,T3.5,splitting,1,python,0,0,0,0,0
sample_02701,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02702,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02703,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02704,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02705,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02706,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02707,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02708,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02709,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02710,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02711,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02712,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02713,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02714,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02715,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02716,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02717,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02718,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02719,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02720,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02721,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02722,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02723,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02724,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02725,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02726,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02727,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02728,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02729,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02730,aws_secret_access_key,T4.3,char_format,1,python,0,0,0,0,0
sample_02731,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02732,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02733,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02734,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02735,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02736,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02737,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02738,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02739,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02740,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02741,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02742,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02743,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02744,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02745,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02746,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02747,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02748,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02749,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02750,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02751,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02752,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02753,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02754,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02755,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02756,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02757,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02758,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02759,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02760,aws_secret_access_key,T4.5,char_format,1,python,0,0,0,0,0
sample_02761,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02762,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02763,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02764,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02765,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02766,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02767,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02768,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02769,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02770,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02771,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02772,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02773,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02774,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02775,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02776,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02777,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02778,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02779,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02780,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02781,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02782,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02783,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02784,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02785,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02786,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02787,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02788,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02789,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02790,aws_secret_access_key,T4.5,char_format,1,dotenv,0,0,0,0,0
sample_02791,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02792,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02793,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02794,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02795,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02796,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02797,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02798,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02799,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02800,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02801,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02802,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02803,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02804,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02805,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02806,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02807,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02808,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02809,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02810,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02811,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02812,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02813,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02814,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02815,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02816,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02817,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02818,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02819,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02820,aws_secret_access_key,T4.5,char_format,1,yaml,0,0,0,0,0
sample_02821,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02822,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02823,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02824,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02825,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02826,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02827,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02828,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02829,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02830,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02831,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02832,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02833,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02834,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02835,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02836,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02837,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02838,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02839,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02840,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02841,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02842,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02843,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02844,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02845,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02846,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02847,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02848,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02849,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02850,aws_secret_access_key,T5.1,indirection,1,python,1,1,1,1,0
sample_02851,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02852,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02853,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02854,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02855,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02856,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02857,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02858,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02859,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02860,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02861,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02862,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02863,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02864,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02865,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02866,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02867,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02868,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02869,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02870,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02871,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02872,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02873,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02874,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02875,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02876,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02877,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02878,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02879,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02880,aws_secret_access_key,T5.2,indirection,1,python,0,0,0,0,0
sample_02881,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02882,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02883,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02884,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02885,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02886,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02887,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02888,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02889,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02890,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02891,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02892,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02893,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02894,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02895,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02896,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02897,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02898,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02899,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02900,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02901,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02902,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02903,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02904,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02905,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02906,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02907,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02908,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02909,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02910,aws_secret_access_key,T6.1,contextual,1,python,0,0,0,0,0
sample_02911,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02912,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02913,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02914,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02915,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02916,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02917,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02918,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02919,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02920,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02921,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02922,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02923,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02924,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02925,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02926,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02927,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02928,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02929,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02930,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
sample_02931,aws_secret_access_key,T6.1,contextual,1,dotenv,0,0,0,0,0
